NAME,LATITUDE,LONGITUDE,CATEGORY,ADDRESS,CITY,PROVINCE,RATING,REVIEWS,NEARBY_MOSQUES,NEARBY_TOILETS,NEARBY_HALAL_FOOD,NEARBY_UMKM,NEARBY_LODGING,MOSQUE_SAMPLES,FOOD_SAMPLES,UMKM_SAMPLES,SOURCE,VENDOR_ID,STATUS
"Pantai Ciheuras Tasikmalaya",-7.7379165,107.9625385,"tourist_attraction","Ciheras, Cipatujah, Tasikmalaya Regency, West Java 46189, Indonesia","West Java 46189","Tasikmalaya Regency",5,8,0,0,0,0,0,"","","","google","ChIJP7N9gBgLZi4Ra0ME0tSp_OI","PENDING"
"Situ Gede",-7.3340865,108.1865994,"umkm","Situ Gede, Mangkubumi, Tasikmalaya Regency, West Java, Indonesia","West Java","Tasikmalaya Regency",4.3,736,5,0,3,0,20,"Masjid Miftahus salam Gn. Pasaleman; Mesjid Al-Amaliah; Masjid Jami Al Ishlah Nagrog","Andalusia; Warung Nasi Si Bungsu; SAUNG ANGKRING SITUGEDE","","google","ChIJ0z3Q2t5Wby4R41fQ3YzQGZs","PENDING"
"Rumah Makan Pantai Dadaha",-7.339269900000001,108.2142057,"restaurant","M667+7MW, Jl. Terusan BCA, Tuguraja, Kec. Cihideung, Kab. Tasikmalaya, Jawa Barat 46126, Indonesia","Jawa Barat 46126","Kab. Tasikmalaya",4.4,255,6,3,19,0,20,"MASJID AL ISHLAH | Asia Plaza; Jalan masjid dartaQwa; Masjid jami AL-BAROKAH","SAUNG TONCOM & KOPI MAQHA; Tiga_Macan; Matbakhi Arabian Food Tasikmalaya","","google","ChIJQ1ZPzGpXby4R5x9Y6BiOeP8","PENDING"
"Taman Baru DADAHA Kota Tasikmalaya",-7.3362904,108.2229055,"umkm","Jl. Dadaha No.68, Nagarawangi, Kec. Cihideung, Kab. Tasikmalaya, Jawa Barat 46124, Indonesia","Jawa Barat 46124","Kab. Tasikmalaya",4.2,5,10,3,20,1,20,"Mushola Al-Amin; Masjid Jam'i AL HIDAYAH; Mesjid Al Musyawaroh","LAOBAN TASIKMALAYA by UNCLE OSH T; SAUNG TONCOM & KOPI MAQHA; Tiga_Macan","PUSAT BORDIR TASIKMALAYA","google","ChIJjVO3QHNXby4RiE-VBmhVGKo","PENDING"
"Taman Pakuan",-7.329178499999999,108.2241173,"umkm","M6CF+8JH, Jl. Kapt. H. Didi Efendi, Empangsari, Kec. Tawang, Kab. Tasikmalaya, Jawa Barat 46113, Indonesia","Jawa Barat 46113","Kab. Tasikmalaya",5,1,5,1,20,1,20,"Mushola Al-Amin; Masjid Al Mu'min Kalektoran; Masjid At-Taqwa","LAOBAN TASIKMALAYA by UNCLE OSH T; Kenyang Culinary Tasikmalaya; Tiga_Macan","PUSAT BORDIR TASIKMALAYA","google","ChIJ1YrZ679Xby4RVvNn3ZHKNBE","PENDING"
"Wisata Kota Cihideung Street",-7.328912499999999,108.2184742,"umkm","M6C9+C9Q, Jl. Cihideung, Yudanagara, Kec. Cihideung, Kab. Tasikmalaya, Jawa Barat 46121, Indonesia","Jawa Barat 46121","Kab. Tasikmalaya",4.2,5,10,1,20,1,20,"Mushola Al-Amin; Masjid Al Mu'min Kalektoran; Masjid Jam'i AL HIDAYAH","LAOBAN TASIKMALAYA by UNCLE OSH T; SAUNG TONCOM & KOPI MAQHA; Tiga_Macan","PUSAT BORDIR TASIKMALAYA","google","ChIJ78Ux58ZXby4RA__y4iugPV0","PENDING"
"Taman Tugu Padayungan",-7.348484099999999,108.2176196,"umkm","M629+J25, Tugujaya, Cihideung, Tasikmalaya Regency, West Java 46126, Indonesia","West Java 46126","Tasikmalaya Regency",4.4,161,6,2,15,0,20,"MASJID AL ISHLAH | Asia Plaza; Masjid Asshollu; Mushola Azikri","SAUNG TONCOM & KOPI MAQHA; Bakmie Viral; Matbakhi Arabian Food Tasikmalaya","","google","ChIJAxsiZXJXby4RI9-AcIZnjF4","PENDING"
"Kampung budak capetang",-7.319338999999998,108.2336539,"umkm","Jalan Leuwianyar No.No Babakan Kalangsari, Sukamanah, Kec. Cipedes, Kab. Tasikmalaya, Jawa Barat 46131, Indonesia","Jawa Barat 46131","Kab. Tasikmalaya",4.5,10,2,2,8,1,20,"Mesjid Al - Muhajirin; Masjid Al Abror- Sukagalih","Mashu Tasikmalaya All You Can Eat Yakiniku & Shabu-Shabu; Samudra Resto & Cafe; Usus Sultan JB","PUSAT BORDIR TASIKMALAYA","google","ChIJJfKhJ-NXby4Rg52zmNB7PqY","PENDING"
"Taman Wisata Payung Geulis Kp SindangSari",-7.309562699999999,108.2113238,"umkm","M6R6+5GG, Cipedes, Tasikmalaya Regency, West Java 46133, Indonesia","West Java 46133","Tasikmalaya Regency",4.4,7,4,2,2,1,20,"Mushola Al Mudzakir; Masjid An-Nur; Gedung Serbaguna Suryalaya Tasikmalaya","Sambel Pecel Pele; Bubur Ayam Plat Z","PUSAT BORDIR TASIKMALAYA","google","ChIJ1QVB3KxRby4RMX9HS9mQA8M","PENDING"
"KAMANDARA Resto, Coffee & Park",-7.3455028,108.1855232,"restaurant","Jl. AH Nasution No.KM 7, Mangkubumi, Kec. Mangkubumi, Kab. Tasikmalaya, Jawa Barat 46181, Indonesia","Jawa Barat 46181","Kab. Tasikmalaya",4.5,459,1,0,6,0,20,"Mesjid","Bale Balong Mangkubumi; Warung Nasi Teh Yeyet; Warung Nasi Bruk Brak","","google","ChIJ_27NcmRXby4RRZBP7ZzciUw","PENDING"
"Taman Asri Dadaha Tasikmalaya",-7.3349766,108.2214512,"umkm","M68C+2H4, Jl. Dadaha, Nagarawangi, Kec. Cihideung, Kab. Tasikmalaya, Jawa Barat 46124, Indonesia","Jawa Barat 46124","Kab. Tasikmalaya",4.7,6,8,2,20,1,20,"Mushola Al-Amin; Masjid Jam'i AL HIDAYAH; Masjid At-Taqwa Dadaha","Matbakhi Arabian Food Tasikmalaya; LAOBAN TASIKMALAYA by UNCLE OSH T; FoodHall Plasa Asia","PUSAT BORDIR TASIKMALAYA","google","ChIJj2BKoshXby4RQV-jEOevenc","PENDING"
"Tamanhati Farm Plant & Cafe",-7.377562900000001,108.235316,"umkm","J6CP+X4G, Sukahurip, Tamansari, Tasikmalaya Regency, West Java 46196, Indonesia","West Java 46196","Tasikmalaya Regency",4.5,39,5,0,4,1,20,"Masjid AL-MUBAROK; Masjid SMAN 8 Tasikmalaya; MUSHOLA ABAH PAQIH","Fuki Bakmi Dimsum Hainan; Rumah Makan Dapur Santri; Ratu Cumi","Galeri Pusat Kerajinan Khas Tasikmalaya","google","ChIJ_3z10vJXby4RbVFfXi7k80Y","PENDING"
"Arjuna Farm",-7.3883462,108.2454078,"umkm","Situ, Kec. Cibeureum, Kab. Tasikmalaya, Jawa Barat 46196, Indonesia","Jawa Barat 46196","Kab. Tasikmalaya",4.7,97,1,1,0,1,18,"Mushola","","Galeri Pusat Kerajinan Khas Tasikmalaya","google","ChIJGdAuljZZby4RZNO6iIr1Zho","PENDING"
"Babakan Tengah",-7.3484801,108.2061067,"tourist_attraction","M624+JC5, Jl. Babakan Tengah, Sambongpari, Kec. Mangkubumi, Kab. Tasikmalaya, Jawa Barat 46181, Indonesia","Jawa Barat 46181","Kab. Tasikmalaya",4.1,25,2,0,8,0,20,"Mesjid at taufik; Masjid AL-IKHLAS","SAUNG TONCOM & KOPI MAQHA; Warung Nasi BAH ASDI PASEH; Dapoer Emina","","google","ChIJkcaCDlpXby4RuqPPEcMOT7A","PENDING"
"Twinkle Joy Playground",-7.342210700000001,108.2158922,"umkm","Plaza Asia, Jl. HZ. Mustofa No.326 Lt.1, Tuguraja, Kec. Cihideung, Kab. Tasikmalaya, Jawa Barat 46126, Indonesia","Jawa Barat 46126","Kab. Tasikmalaya",4.4,127,5,3,18,0,20,"MASJID AL ISHLAH | Asia Plaza; Masjid Asshollu; Mushola Azikri","SAUNG TONCOM & KOPI MAQHA; Matbakhi Arabian Food Tasikmalaya; Dadaha Junction","","google","ChIJOfmrlGJXby4RfaF8U0wmrD0","PENDING"
"Wisata Payung Tasik",-7.3292789,108.2197302,"umkm","Jl. HZ. Mustofa No.82, Yudanagara, Kec. Cihideung, Kab. Tasikmalaya, Jawa Barat 46121, Indonesia","Jawa Barat 46121","Kab. Tasikmalaya",3.9,11,9,1,20,1,20,"Mushola Al-Amin; Masjid Al Mu'min Kalektoran; Masjid Jam'i AL HIDAYAH","LAOBAN TASIKMALAYA by UNCLE OSH T; Kenyang Culinary Tasikmalaya; Tiga_Macan","PUSAT BORDIR TASIKMALAYA","google","ChIJWyLoJqtXby4R8_LMm3d5DJ0","PENDING"
"Agrilo Digital Tasikmalaya",-7.3746751,108.2152752,"tourist_attraction","Jl. Batik Parada No.151, Mulyasari, Kec. Tamansari, Kab. Tasikmalaya, Jawa Barat 46196, Indonesia","Jawa Barat 46196","Kab. Tasikmalaya",4.9,14,0,1,4,0,20,"","RM. Saung Jembar; Lesehan Saung Anggur; Nasi T.O Saung Kuring","","google","ChIJ271DUdVXby4R5LSYKb9P9cE","PENDING"
"Gayatri Garden and Fishing",-7.3358218,108.2284625,"umkm","Jl. Laswi No.88, Cikalang, Kec. Tawang, Kab. Tasikmalaya, Jawa Barat 46114, Indonesia","Jawa Barat 46114","Kab. Tasikmalaya",4.9,19,8,1,20,1,20,"Mushola Al-Amin; Al Hikmah Grand Mosque; Mesjid Al Musyawaroh","LAOBAN TASIKMALAYA by UNCLE OSH T; Tiga_Macan; Matbakhi Arabian Food Tasikmalaya","PUSAT BORDIR TASIKMALAYA","google","ChIJOf5xeZ9Xby4RvY-L_aB29g0","PENDING"
"Hutan Kota Dadaha",-7.335901799999999,108.2217038,"umkm","Jl. Dadaha No.68, Nagarawangi, Kec. Cihideung, Kab. Tasikmalaya, Jawa Barat 46124, Indonesia","Jawa Barat 46124","Kab. Tasikmalaya",4,1,8,2,20,1,20,"Mushola Al-Amin; Masjid Jam'i AL HIDAYAH; Mesjid Al Musyawaroh","LAOBAN TASIKMALAYA by UNCLE OSH T; SAUNG TONCOM & KOPI MAQHA; Tiga_Macan","PUSAT BORDIR TASIKMALAYA","google","ChIJHTavKABXby4R40bIvjaYUNc","PENDING"
"Happy World Tasikmalaya",-7.328998599999999,108.2197206,"umkm","Jl. HZ. Mustofa, Yudanagara, Kec. Cihideung, Kab. Tasikmalaya, Jawa Barat 46121, Indonesia","Jawa Barat 46121","Kab. Tasikmalaya",5,1,9,1,20,1,20,"Mushola Al-Amin; Masjid Al Mu'min Kalektoran; Masjid Jam'i AL HIDAYAH","LAOBAN TASIKMALAYA by UNCLE OSH T; SAUNG TONCOM & KOPI MAQHA; Tiga_Macan","PUSAT BORDIR TASIKMALAYA","google","ChIJHUOaBzRXby4RA4p9JGS-3rQ","PENDING"
"Digital Garden UPI Tasikmalaya",-7.3361421,108.2247499,"umkm","Jl. Petir No.36, RT.002/RW.008, Cikalang, Kec. Tawang, Kab. Tasikmalaya, Jawa Barat 46114, Indonesia","Jawa Barat 46114","Kab. Tasikmalaya",5,2,7,0,20,1,20,"Mushola Al-Amin; Al Hikmah Grand Mosque; Mesjid Al Musyawaroh","LAOBAN TASIKMALAYA by UNCLE OSH T; SAUNG TONCOM & KOPI MAQHA; Tiga_Macan","PUSAT BORDIR TASIKMALAYA","google","ChIJX_ahIc9Xby4Rlp9eECUyvTA","PENDING"
"Parkour Park Tasikmalaya",-7.326049299999999,108.2239547,"umkm","M6FF+HHP, Empangsari, Tawang, Tasikmalaya Regency, West Java 46113, Indonesia","West Java 46113","Tasikmalaya Regency",5,3,4,2,20,1,20,"Masjid Al Mu'min Kalektoran; Masjid At-Taqwa; Masjid Al Fatah","LAOBAN TASIKMALAYA by UNCLE OSH T; Tiga_Macan; Kenyang Culinary Tasikmalaya","PUSAT BORDIR TASIKMALAYA","google","ChIJOX8b7-ZXby4R20e4lUm6xHk","PENDING"
"Jump In Trampoline Park",-7.341951700000001,108.2174488,"umkm","Ruang Ide, Jl. HZ. Mustofa Lantai 2, Yudanagara, Kec. Cihideung, Kab. Tasikmalaya, Jawa Barat 46121, Indonesia","Jawa Barat 46121","Kab. Tasikmalaya",4.7,51,9,4,16,0,20,"MASJID AL ISHLAH | Asia Plaza; Jami Masjid AT-Taqwa RW 17 Cikalang Girang; Masjid jami AL-BAROKAH","SAUNG TONCOM & KOPI MAQHA; Bakmie Viral; Matbakhi Arabian Food Tasikmalaya","","google","ChIJN8fLRp1Xby4Rsug1MNugGxU","PENDING"
"Taman Pendidikan Geografi Unsil",-7.3514579,108.2230162,"umkm","J6XF+84P, Jl. Siliwangi, Kahuripan, Kec. Tawang, Kab. Tasikmalaya, Jawa Barat 46115, Indonesia","Jawa Barat 46115","Kab. Tasikmalaya",5,11,5,1,2,0,20,"Masjid Al-Iltima; Masjid Ikhwatul Mu'minin; MUSHALLA Al IJTIMA","Bakmie Viral; Saung Hegarsari","","google","ChIJl0MPRgBXby4R56rwGxWw3_k","PENDING"
"HZ Loops",-7.334307,108.2189474,"umkm","M689+7HG, Nagarawangi, Cihideung, Tasikmalaya Regency, West Java 46124, Indonesia","West Java 46124","Tasikmalaya Regency",5,2,8,2,20,1,20,"Mushola Al-Amin; Masjid Jam'i AL HIDAYAH; Mesjid Al Musyawaroh","Matbakhi Arabian Food Tasikmalaya; LAOBAN TASIKMALAYA by UNCLE OSH T; FoodHall Plasa Asia","PUSAT BORDIR TASIKMALAYA","google","ChIJD0IVnfVXby4RFXUfCOGA4Go","PENDING"
"HKSP Andalusia Garden",-7.3465311,108.187588,"tourist_attraction","Office Park B2 Andalusia Garden, Jl. AH Nasution, RT.03/RW.08, Kel/Kec:, Mangkubumi, Tasikmalaya Regency, West Java 46181, Indonesia","West Java 46181","Tasikmalaya Regency",4.4,215,2,0,7,0,20,"Musala DARUL IMAN MANGKUBUMI; Mesjid","Bale Balong Mangkubumi; Warung Nasi Teh Yeyet; Andalusia","","google","ChIJ0WhJ_uJWby4R_wOT-1LDpdA","PENDING"
"Taman Universitas Siliwangi",-7.3494458,108.2223014,"umkm","Jl. Siliwangi No.24, Kahuripan, Kec. Tawang, Kab. Tasikmalaya, Jawa Barat 46115, Indonesia","Jawa Barat 46115","Kab. Tasikmalaya",4.7,3,7,1,12,0,20,"Mushola Al-Pablo; Masjid Al-Iltima; Masjid Ikhwatul Mu'minin","SAUNG TONCOM & KOPI MAQHA; Bakmie Viral; Saung Hegarsari","","google","ChIJNaErSIVXby4R6LMH0GMon4o","PENDING"
"Takremas Unper",-7.352331500000001,108.2224369,"umkm","J6XF+432, Kahuripan, Tawang, Tasikmalaya Regency, West Java 46115, Indonesia","West Java 46115","Tasikmalaya Regency",5,1,4,1,10,0,20,"Masjid Ikhwatul Mu'minin; Masjid Al-Iltima; Masjid Ash-Sholihin","Hokky Chinese Food&Seafood; Waroeng Steak & Shake Tasikmalaya; Saung Hegarsari","","google","ChIJA9dDiStXby4RJpOi6SC5Els","PENDING"
"Kolam Mangkubumi Park",-7.345237399999999,108.1859327,"umkm","Jl. Garut - Tasikmalaya No.297-300, Mangkubumi, Kec. Mangkubumi, Kab. Tasikmalaya, Jawa Barat 46181, Indonesia","Jawa Barat 46181","Kab. Tasikmalaya",4.3,86,1,0,6,0,20,"Mesjid","Bale Balong Mangkubumi; Warung Nasi Teh Yeyet; Warung Nasi Bruk Brak","","google","ChIJybWK2o9Xby4Ry4XRzp2jTCI","PENDING"
"Jembatan Ciloseh Cipedes - Purbaratu",-7.321238399999999,108.2420152,"umkm","M6HR+GR2, Sukamanah, Cipedes, Tasikmalaya Regency, West Java 46131, Indonesia","West Java 46131","Tasikmalaya Regency",4.7,36,1,1,2,0,20,"Home","Abood Kebuli & Cafe Amazing; Usus Sultan JB","","google","ChIJnTRimH9Zby4RTlaz6sHu26U","PENDING"
"KOPDARAN MRA TASIKMALAYA",-7.3338227,108.2167245,"umkm","M688+FMH, Nagarawangi, Cihideung, Tasikmalaya Regency, West Java 46124, Indonesia","West Java 46124","Tasikmalaya Regency",5,3,8,2,20,1,20,"Mushola Al-Amin; Masjid Jam'i AL HIDAYAH; Masjid jami AL-BAROKAH","LAOBAN TASIKMALAYA by UNCLE OSH T; SAUNG TONCOM & KOPI MAQHA; Tiga_Macan","PUSAT BORDIR TASIKMALAYA","google","ChIJNdfd40BXby4RIeI5RTMxNwU","PENDING"
"KIDDY LAND TSM",-7.3360818,108.211398,"umkm","Jl. Paseh, Tuguraja, Kec. Cihideung, Kab. Tasikmalaya, Jawa Barat 46182, Indonesia","Jawa Barat 46182","Kab. Tasikmalaya",4.8,11,8,1,20,0,20,"Masjid Jam'i AL HIDAYAH; Jalan masjid dartaQwa; MASJID AL ISHLAH | Asia Plaza","LAOBAN TASIKMALAYA by UNCLE OSH T; SAUNG TONCOM & KOPI MAQHA; Tiga_Macan","","google","ChIJK34XgNdXby4RNtg5za-2SQQ","PENDING"
"Darmaga alam",-7.147701800000001,108.197552,"tourist_attraction","V52X+W27, Tanjungsari, Sukaresik, Tasikmalaya Regency, West Java 46471, Indonesia","West Java 46471","Tasikmalaya Regency",4.8,8,0,0,0,0,3,"","","","google","ChIJeVv93lVJby4RV9OAsFTTbj4","PENDING"
"Wisata Alam Hutan Pinus Patok",-7.3479831,107.9366508,"tourist_attraction","MW2P+RM2, Tenjowaringin, Salawu, Tasikmalaya Regency, West Java 46471, Indonesia","West Java 46471","Tasikmalaya Regency",4.3,17,1,0,0,0,0,"Mushola As-Shiddiq","","","google","ChIJ69tqDdCpaC4RjmvhfXrxscw","PENDING"
"Wisata Gunung Talaga - Leuwibudah",-7.420391999999999,108.1721592,"tourist_attraction","Unnamed Road, H5HC+RVV, Leuwibudah, Kec. Sukaraja, Kabupaten Tasikmalaya, Jawa Barat 46183, Indonesia","Jawa Barat 46183","Kabupaten Tasikmalaya",4.9,7,0,0,0,0,0,"","","","google","ChIJSTpXyPX5ZS4R31fuPYYv18Q","PENDING"
"Wisata Alam Gunung Gadung",-7.415866,108.0995347,"tourist_attraction","H3MX+MR3, Sukanagara, Tanjungjaya, Tasikmalaya Regency, West Java 46184, Indonesia","West Java 46184","Tasikmalaya Regency",5,1,0,0,0,0,0,"","","","google","ChIJvWp9J3b_ZS4RplDhcsoUH9A","PENDING"
"Wisata Gunung Kedok",-7.6658356,108.1736502,"umkm","Cibatu, Karangnunggal, Tasikmalaya Regency, West Java 46186, Indonesia","West Java 46186","Tasikmalaya Regency",4.3,116,0,0,0,0,0,"","","","google","ChIJsTtM4i_nZS4RunXxuecZ3wQ","PENDING"
"Wisata Alam Pangwangunan",-7.6295654,108.2164086,"umkm","Sukawangun, Karangnunggal, Tasikmalaya Regency, West Java 46186, Indonesia","West Java 46186","Tasikmalaya Regency",4.4,19,0,0,0,0,0,"","","","google","ChIJnyvPI1blZS4RP1hsm8lRE4A","PENDING"
"Wisata alam Sasak akar",-7.3387122,108.0574763,"tourist_attraction","Kp.Tanglar, Tenjonagara, Kec. Cigalontang, Kabupaten Tasikmalaya, Jawa Barat 46463, Indonesia","Jawa Barat 46463","Kabupaten Tasikmalaya",3.8,10,0,0,0,0,1,"","","","google","ChIJ-9TDcK9Vby4RZ9abxEa4ud0","PENDING"
"Paraga Stone",-7.542106199999999,108.2999781,"tourist_attraction","F75X+5X5, Mulyasari, Salopa, Tasikmalaya Regency, West Java 46192, Indonesia","West Java 46192","Tasikmalaya Regency",4.3,11,0,0,0,0,0,"","","","google","ChIJE8xcX07xZS4RD6uaC9FtF1w","PENDING"
"Goa Arca Wisata Alam",-7.6754473,108.0953505,"tourist_attraction","Unnamed Road, Cikapinis, Kec. Karangnunggal, Kabupaten Tasikmalaya, Jawa Barat 46186, Indonesia","Jawa Barat 46186","Kabupaten Tasikmalaya",4.1,7,0,0,0,0,0,"","","","google","ChIJp2bV9cPhZS4RV7SkuEcXFro","PENDING"
"Wisata Alam Bukit Marjan",-7.241831499999999,108.1507441,"tourist_attraction","Q552+77, Purwasari, Cisayong, Tasikmalaya Regency, West Java 46153, Indonesia","West Java 46153","Tasikmalaya Regency",0,0,3,0,0,0,3,"Mushola nurul iman; mushola al mukarromah; Masjid Jami Al Ikhlas","","","google","ChIJMz-nvm5Rby4RPrqxustDvHI","PENDING"
"Arung Jeram Leuwibilik",-7.425858099999999,108.1859838,"tourist_attraction","jalan Pamipiran, Leuwiliang, Kec. Kawalu, Kab. Tasikmalaya, Jawa Barat 46182, Indonesia","Jawa Barat 46182","Kab. Tasikmalaya",4.9,56,1,0,0,0,0,"Mesjid Kaler","","","google","ChIJHT66_UD5ZS4R5VaiHriUjk8","PENDING"
"Wisata Batu Tumpang",-7.438970200000001,108.1702706,"tourist_attraction","H56C+C46, Mekarjaya, Sukaraja, Tasikmalaya Regency, West Java 46183, Indonesia","West Java 46183","Tasikmalaya Regency",4.1,11,0,0,0,0,0,"","","","google","ChIJH_B3-5X5ZS4RszMCG0YbNHQ","PENDING"
"Kampung Bonsai",-7.3789917,108.2842667,"tourist_attraction","J7CM+CP2, Jl. Sukamulya, Cibeber, Kec. Manonjaya, Kabupaten Tasikmalaya, Jawa Barat 46197, Indonesia","Jawa Barat 46197","Kabupaten Tasikmalaya",4.5,6,0,0,0,0,3,"","","","google","ChIJw-uXMIFZby4RDgEJiVOlMa4","PENDING"
"Curug Telu",-7.6410687,108.0477067,"tourist_attraction","Curug telu, Bojongsari, Kec. Culamega, Kabupaten Tasikmalaya, Jawa Barat 46188, Indonesia","Jawa Barat 46188","Kabupaten Tasikmalaya",4.6,23,0,1,0,0,2,"","","","google","ChIJiQ6D9OAJZi4ROl0U04WU17c","PENDING"
"Ciwulan River Land",-7.4283389,108.1861858,"umkm","Rahayu No.02/03, Leuwiliang, Kec. Kawalu, Kab. Tasikmalaya, Jawa Barat 46182, Indonesia","Jawa Barat 46182","Kab. Tasikmalaya",4.8,28,1,0,0,0,0,"Mesjid Kaler","","","google","ChIJk6LeU3T5ZS4REdYRNEhJ4zo","PENDING"
"Wisata bambu haur resto",-7.3799044,108.2859472,"tourist_attraction","Cibeber, Manonjaya, Tasikmalaya Regency, West Java 46418, Indonesia","West Java 46418","Tasikmalaya Regency",4.7,25,0,0,0,0,1,"","","","google","ChIJl_IH_NFZby4RseJ13O0oR9M","PENDING"
"Mesjid Agung Singaparna Gebu",-7.358258599999999,108.112415,"mosque","J4R6+MXV, Sukamulya, Singaparna, Tasikmalaya Regency, West Java 46416, Indonesia","West Java 46416","Tasikmalaya Regency",4.7,262,10,0,6,0,5,"AS-SALAAM MOSQUE; Masjid/Mushollah; Masjid Al-musthofa","Rumpun Kitchen; RM Pantai Dadaha; Restoran Saung Singaparna 1","","google","ChIJKw1RBWlVby4RHdLIJacVQwQ","PENDING"
"Penginapan AZZAHRA Wisata Religi Pamijahan (syekh abdul muhyi)",-7.569505500000001,108.0839886,"lodging","Pamijahan, Bantarkalong, Tasikmalaya Regency, West Java 46187, Indonesia","West Java 46187","Tasikmalaya Regency",4.2,81,1,0,0,0,0,"Makam Syekh Abdul Muhyi","","","google","ChIJA5ZXZy39ZS4RgT-eaI7szAc","PENDING"
"Lapangan Parkir Wisata Ziarah Pamijahan Bantar Kalong",-7.569764699999999,108.0845777,"umkm","C3JM+3RW, Jalan Bongas, Pamijahan, Kec. Bantarkalong, Kabupaten Tasikmalaya, Jawa Barat 46187, Indonesia","Jawa Barat 46187","Kabupaten Tasikmalaya",4.6,113,1,0,0,0,0,"Makam Syekh Abdul Muhyi","","","google","ChIJM8yNQy39ZS4RiJl7FWCL2vA","PENDING"
"Makam Syech Khatib Muwahhid",-7.565027199999999,108.0703225,"mosque","C3MC+X4P, Pamijahan, Bantarkalong, Tasikmalaya Regency, West Java 46187, Indonesia","West Java 46187","Tasikmalaya Regency",4.6,36,0,0,0,0,0,"","","","google","ChIJAawWwAn9ZS4R2vZ6sub8eLE","PENDING"
"Sawah pa Yayat Hidayat dan keluarga",-7.332010999999999,108.260047,"tourist_attraction","M796+62W, Jl. Depok, Sukajaya, Kec. Purbaratu, Kab. Tasikmalaya, Jawa Barat 46196, Indonesia","Jawa Barat 46196","Kab. Tasikmalaya",0,0,1,0,0,1,20,"Masjid AL IDJTIHAD","","CV. MENDONG JAYA","google","ChIJZYvNegBZby4RKfyCaBmSEgg","PENDING"
"Wisata Pasir Datar",-7.331499900000001,108.2338432,"tourist_attraction","Jl. Sutisna Senjaya No.162, Cikalang, Kec. Tawang, Kab. Tasikmalaya, Jawa Barat 46114, Indonesia","Jawa Barat 46114","Kab. Tasikmalaya",4.7,3,3,1,7,1,20,"Masjid At Taubah; Mesjid Al - Muhajirin; Home","Mashu Tasikmalaya All You Can Eat Yakiniku & Shabu-Shabu; Samudra Resto & Cafe; Ayam Si Legi","PUSAT BORDIR TASIKMALAYA","google","ChIJ71g-QABXby4RLgu4w52iEhQ","PENDING"
"Wisata Nandoy",-7.333800000000001,108.2317319,"tourist_attraction","M68J+FMQ, Sei Merah, Kec. Tawang, Kab. Tasikmalaya, Jawa Barat 46114, Indonesia","Jawa Barat 46114","Kab. Tasikmalaya",0,0,3,1,16,1,20,"Al Hikmah Grand Mosque; Masjid At Taubah; Masjid Baitul Anwar","Cigor Mang AL; Nini Anteh Warung Sangu Tasik; Dadaha Junction","PUSAT BORDIR TASIKMALAYA","google","ChIJ5Y-MbABXby4Rotd4AQInxLk","PENDING"
"tasikmalaya jamanis karangmulya sari Karang",-7.3195929,108.2287633,"tourist_attraction","M6JH+5G6, Jl. Kalangsari, Sukamanah, Kec. Cipedes, Kab. Tasikmalaya, Jawa Barat 46131, Indonesia","Jawa Barat 46131","Kab. Tasikmalaya",5,1,3,4,18,1,20,"Masjid At-Taqwa; Mesjid Al - Muhajirin; MASJID AL MU'MIN","Kenyang Culinary Tasikmalaya; Warung Nasi Halaman; Tiga_Macan","PUSAT BORDIR TASIKMALAYA","google","ChIJpU7SCDlXby4RzmroZaBYNts","PENDING"
"Saung kersen abah",-7.3817814,108.2169404,"tourist_attraction","J698+7QP Jembatan nuraden, Jl. Nusawangi Jl. Pagaden, Gunungtandala, Kec. Kawalu, Kab. Tasikmalaya, Jawa Barat 46196, Indonesia","Jawa Barat 46196","Kab. Tasikmalaya",5,3,0,0,3,1,20,"","Lesehan Saung Anggur; Nasi T.O Saung Kuring; Bakso Bandara Tasikmalaya","Galeri Pusat Kerajinan Khas Tasikmalaya","google","ChIJO0Z33PZXby4RNHYwc8rJIkk","PENDING"
"Rumah sehat KHALIFA",-7.3748228,108.2151597,"tourist_attraction","J6G8+33F, Jl. Pita, Mulyasari, Kec. Tamansari, Kab. Tasikmalaya, Jawa Barat 46196, Indonesia","Jawa Barat 46196","Kab. Tasikmalaya",0,0,0,1,4,0,20,"","RM. Saung Jembar; Lesehan Saung Anggur; Nasi T.O Saung Kuring","","google","ChIJAbP8egBXby4RlAvWxNSc_C8","PENDING"
"Lorong merah putih pangkalan1",-7.3756694,108.209479,"tourist_attraction","J6F5+PQQ, Gg. Pangkalan 1, Karsamenak, Kec. Kawalu, Kab. Tasikmalaya, Jawa Barat 46182, Indonesia","Jawa Barat 46182","Kab. Tasikmalaya",0,0,0,0,5,0,20,"","Lesehan Saung Anggur; Nasi T.O Saung Kuring; Cilok Goang AP","","google","ChIJm3-sTABXby4Radx6Vwb5bio","PENDING"
